6,49.8,0.0
11,47.1,0.0
17,46.5,0.0
22,48.4,0.0
28,47.7,0.0
34,48.7,0.0
39,54.5,0.0
44,60.0,0.0
50,64.5,0.0
55,66.9,0.0
60,69.9,0.0
66,69.0,0.0
71,63.2,0.0
76,59.0,0.0
81,55.4,0.0
86,52.1,0.0
91,49.3,0.0
96,46.7,0.0
102,44.4,0.0
107,44.0,0.0
113,43.9,0.0
119,44.2,0.0
125,44.1,0.0
130,44.4,0.0
136,44.2,0.0
142,44.2,0.0
147,45.0,0.0
153,46.5,0.0
158,48.0,0.0
164,49.5,0.0
169,50.3,0.0
175,48.6,0.0
180,47.3,0.0
185,46.0,0.0
190,44.8,0.0
195,43.6,0.0
200,42.5,0.0
206,42.4,0.0
211,43.6,0.0
216,44.9,0.0
223,45.0,0.0
229,45.0,0.0
234,45.0,0.0
240,44.9,0.0
246,44.9,0.0
252,45.6,0.0
257,46.5,0.0
263,47.5,0.0
268,48.2,0.0
273,48.2,0.0
279,47.3,0.0
284,46.3,0.0
289,45.5,0.0
294,44.8,0.0
299,44.0,0.0
304,43.3,0.0
309,42.6,0.0
315,42.2,0.0
320,42.5,0.0
326,42.6,0.0
332,42.6,0.0
338,42.7,0.0
344,42.7,0.0
350,42.7,0.0
356,42.7,0.0
361,42.8,0.0
367,43.4,0.0
372,43.7,0.0
378,44.1,0.0
383,43.5,0.0
388,42.9,0.0
393,42.4,0.0
399,41.8,0.0
404,41.2,0.0
410,40.6,0.0
417,40.9,0.0
422,41.5,0.0
428,41.7,0.0
434,41.8,0.0
440,41.8,0.0
445,41.8,0.0
451,41.7,0.0
459,41.6,0.0
467,41.5,0.0
473,42.1,0.0
479,42.4,0.0
485,42.8,0.0
490,42.4,0.0
496,42.0,0.0
501,41.5,0.0
508,41.0,0.0
513,40.5,0.0
518,40.1,0.0
524,40.0,0.0
529,40.6,0.0
536,40.8,0.0
541,41.2,0.0
547,41.6,0.0
552,41.6,0.0
558,41.7,0.0
564,41.6,0.0
570,41.6,0.0
576,41.5,0.0
582,41.8,0.0
588,42.0,0.0
594,42.2,0.0
599,41.8,0.0
604,41.5,0.0
610,41.1,0.0
616,40.7,0.0
622,40.3,0.0
627,40.0,0.0
632,39.6,0.0
637,39.3,0.0
643,39.5,0.0
649,39.7,0.0
655,39.7,0.0
662,39.6,0.0
668,39.6,0.0
674,39.6,0.0
679,39.7,0.0
685,39.7,0.0
690,40.1,0.0
696,40.4,0.0
701,40.6,0.0
707,40.6,0.0
712,40.3,0.0
718,39.9,0.0
725,39.6,0.0
730,39.3,0.0
735,39.0,0.0
741,39.1,0.0
746,39.3,0.0
753,39.2,0.0
760,39.1,0.0
767,39.0,0.0
773,38.9,0.0
779,39.3,0.0
785,39.3,0.0
790,39.6,0.0
796,39.8,0.0
803,39.9,0.0
808,39.6,0.0
813,39.3,0.0
820,39.0,0.0
825,38.8,0.0
831,38.5,0.0
837,38.3,0.0
842,38.0,0.0
847,37.9,0.0
853,37.8,0.0
859,37.8,0.0
865,37.7,0.0
871,37.7,0.0
877,37.7,0.0
883,37.6,0.0
889,37.7,0.0
895,37.8,0.0
901,37.9,0.0
