6,0.0,0.1
11,0.0,0.2
17,0.0,0.2
23,0.0,0.2
28,0.0,0.4
34,0.0,0.4
39,0.0,0.4
44,0.0,0.4
50,0.0,0.4
55,0.0,0.5
61,0.0,0.5
66,0.0,0.7
71,0.0,0.7
76,0.0,0.7
81,0.0,0.8
86,0.0,0.8
91,0.0,1.0
96,0.0,1.0
102,0.0,1.0
107,0.0,1.0
113,0.0,1.2
119,0.0,1.2
125,0.0,1.2
131,0.0,1.2
136,0.0,1.3
142,0.0,1.3
148,0.0,1.3
153,0.0,1.3
158,0.0,1.3
164,0.0,1.5
169,0.0,1.5
175,0.0,1.5
180,0.0,1.5
185,0.0,1.5
190,0.0,1.7
195,0.0,1.7
200,0.0,1.7
206,0.0,1.8
211,0.0,1.8
217,0.0,1.8
223,0.0,1.8
229,0.0,2.0
234,0.0,2.0
240,0.0,2.1
246,0.0,2.1
252,0.0,2.2
257,0.0,2.2
263,0.0,2.2
268,0.0,2.3
273,0.0,2.3
279,0.0,2.3
284,0.0,2.5
289,0.0,2.5
294,0.0,2.7
299,0.0,2.7
304,0.0,2.7
310,0.0,2.8
315,0.0,2.8
321,0.0,2.9
326,0.0,2.9
332,0.0,3.0
338,0.0,3.0
344,0.0,3.2
350,0.0,3.2
356,0.0,3.2
361,0.0,3.4
367,0.0,3.4
372,0.0,3.5
378,0.0,3.5
383,0.0,3.7
388,0.0,3.7
394,0.0,3.7
399,0.0,3.7
404,0.0,3.7
410,0.0,3.8
417,0.0,3.8
422,0.0,3.8
428,0.0,4.0
434,0.0,4.0
440,0.0,4.0
446,0.0,4.0
453,0.0,4.2
459,0.0,4.2
467,0.0,4.3
474,0.0,4.3
479,0.0,4.4
485,0.0,4.4
490,0.0,4.6
496,0.0,4.6
501,0.0,4.6
508,0.0,4.6
513,0.0,4.7
518,0.0,4.7
524,0.0,4.7
530,0.0,4.8
536,0.0,4.8
541,0.0,4.9
547,0.0,4.9
553,0.0,5.1
558,0.0,5.1
564,0.0,5.1
570,0.0,5.1
576,0.0,5.2
583,0.0,5.2
589,0.0,5.4
594,0.0,5.4
599,0.0,5.5
604,0.0,5.5
610,0.0,5.6
617,0.0,5.6
622,0.0,5.7
627,0.0,5.7
632,0.0,5.8
637,0.0,5.8
644,0.0,6.0
650,0.0,6.0
656,0.0,6.0
662,0.0,6.1
668,0.0,6.1
674,0.0,6.2
680,0.0,6.2
685,0.0,6.2
691,0.0,6.3
696,0.0,6.3
701,0.0,6.3
707,0.0,6.3
712,0.0,6.3
718,0.0,6.5
725,0.0,6.5
730,0.0,6.6
735,0.0,6.6
741,0.0,6.6
747,0.0,6.8
753,0.0,6.8
760,0.0,6.9
767,0.0,6.9
773,0.0,6.9
779,0.0,6.9
785,0.0,7.0
790,0.0,7.0
796,0.0,7.0
803,0.0,7.1
808,0.0,7.1
813,0.0,7.2
820,0.0,7.2
825,0.0,7.3
831,0.0,7.3
837,0.0,7.4
842,0.0,7.4
848,0.0,7.5
854,0.0,7.5
860,0.0,7.5
866,0.0,7.6
872,0.0,7.6
877,0.0,7.7
883,0.0,7.7
889,0.0,7.8
895,0.0,7.8
901,0.0,7.9
