6,0.0,0.0
11,0.0,0.0
17,0.0,0.0
22,0.0,0.0
28,0.0,0.0
34,0.0,0.0
39,0.0,0.0
44,0.0,0.0
50,0.0,0.0
55,0.0,0.0
60,0.0,0.0
66,0.0,0.0
71,0.0,0.0
76,0.0,0.0
81,0.0,0.0
86,0.0,0.0
91,0.0,0.0
96,0.0,0.0
102,0.0,0.0
107,0.0,0.0
113,0.0,0.0
119,0.0,0.0
125,0.0,0.0
130,0.0,0.0
136,0.0,0.0
142,0.0,0.0
147,0.0,0.0
153,0.0,0.0
158,0.0,0.0
164,0.0,0.0
169,0.0,0.0
175,0.0,0.0
180,0.0,0.0
185,0.0,0.0
190,0.0,0.0
195,0.0,0.0
200,0.0,0.0
205,0.0,0.0
211,0.0,0.0
216,0.0,0.0
222,0.0,0.0
229,0.0,0.0
234,0.0,0.0
240,0.0,0.0
246,0.0,0.0
252,0.0,0.0
257,0.0,0.0
262,0.0,0.0
268,0.0,0.0
273,0.0,0.0
279,0.0,0.0
284,0.0,0.0
289,0.0,0.0
294,0.0,0.0
299,0.0,0.0
304,0.0,0.0
309,0.0,0.0
315,0.0,0.0
320,0.0,0.0
326,0.0,0.0
332,0.0,0.0
338,0.0,0.0
344,0.0,0.0
350,0.0,0.0
355,0.0,0.0
361,0.0,0.0
367,0.0,0.0
372,0.0,0.0
378,0.0,0.0
383,0.0,0.0
388,0.0,0.0
393,0.0,0.0
399,0.0,0.0
404,0.0,0.0
410,0.0,0.0
417,0.0,0.0
422,0.0,0.0
428,0.0,0.0
434,0.0,0.0
439,0.0,0.0
445,0.0,0.0
451,0.0,0.0
459,0.0,0.0
467,0.0,0.0
473,0.0,0.0
479,0.0,0.0
485,0.0,0.0
490,0.0,0.0
495,0.0,0.0
501,0.0,0.0
508,0.0,0.0
513,0.0,0.0
518,0.0,0.0
524,0.0,0.0
529,0.0,0.0
536,0.0,0.0
541,0.0,0.0
547,0.0,0.0
552,0.0,0.0
558,0.0,0.0
564,0.0,0.0
570,0.0,0.0
576,0.0,0.0
582,0.0,0.0
588,0.0,0.0
594,0.0,0.0
599,0.0,0.0
604,0.0,0.0
610,0.0,0.0
616,0.0,0.0
622,0.0,0.0
627,0.0,0.0
632,0.0,0.0
637,0.0,0.0
643,0.0,0.0
649,0.0,0.0
655,0.0,0.0
662,0.0,0.0
668,0.0,0.0
674,0.0,0.0
679,0.0,0.0
685,0.0,0.0
690,0.0,0.0
696,0.0,0.0
701,0.0,0.0
707,0.0,0.0
712,0.0,0.0
718,0.0,0.0
725,0.0,0.0
730,0.0,0.0
735,0.0,0.0
740,0.0,0.0
746,0.0,0.0
752,0.0,0.0
760,0.0,0.0
766,0.0,0.0
773,0.0,0.0
779,0.0,0.0
785,0.0,0.0
790,0.0,0.0
796,0.0,0.0
801,0.0,0.0
808,0.0,0.0
813,0.0,0.0
820,0.0,0.0
825,0.0,0.0
831,0.0,0.0
837,0.0,0.0
842,0.0,0.0
847,0.0,0.0
853,0.0,0.0
859,0.0,0.0
865,0.0,0.0
871,0.0,0.0
877,0.0,0.0
883,0.0,0.0
889,0.0,0.0
895,0.0,0.0
900,0.0,0.0
